SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
HIL, EQ, 08-Aug-2022,3549.6,3554.95,3575.0,3443.1,3535.4,3533.2,3515.34,12714,446.94,3069,6134,48.25
HILTON, EQ, 08-Aug-2022,50.65,50.75,53.7,50.15,52.5,53.1,51.7,213601,110.42,1297,119633,56.01
HIMATSEIDE, EQ, 08-Aug-2022,122.1,122.45,123.75,121.1,123.3,122.95,122.57,162600,199.31,3950,95194,58.54
HINDALCO, EQ, 08-Aug-2022,410.8,414.9,422.55,414.0,421.6,421.4,419.41,7643955,32059.39,88010,1839619,24.07
HINDCOMPOS, EQ, 08-Aug-2022,276.9,274.1,279.9,272.85,279.9,279.35,277.62,2011,5.58,103,1469,73.05
HINDCON, EQ, 08-Aug-2022,61.85,63.0,68.0,59.15,64.0,64.15,63.45,20172,12.8,384,13373,66.29
HINDCOPPER, EQ, 08-Aug-2022,104.15,104.65,112.6,103.55,111.15,111.05,110.15,13647552,15033.21,55932,2267451,16.61
HINDMOTORS, BE, 08-Aug-2022,16.3,16.65,16.75,16.2,16.6,16.6,16.61,326753,54.26,2284, -, -
HINDNATGLS, BE, 08-Aug-2022,12.3,12.3,12.9,11.8,12.9,12.9,12.58,92006,11.58,233, -, -
HINDOILEXP, EQ, 08-Aug-2022,164.6,165.7,166.85,164.5,165.5,164.95,165.42,98324,162.65,2096,44041,44.79
HINDPETRO, EQ, 08-Aug-2022,250.7,243.05,245.0,235.0,238.75,239.05,238.53,15987468,38134.33,98446,7018613,43.9
HINDUNILVR, EQ, 08-Aug-2022,2645.4,2645.4,2658.0,2626.05,2650.0,2650.35,2641.07,1024511,27058.09,53720,633937,61.88
HINDWAREAP, EQ, 08-Aug-2022,331.85,339.95,339.95,328.65,332.05,332.75,334.25,36590,122.3,2509,25010,68.35
HINDZINC, EQ, 08-Aug-2022,271.9,273.6,274.0,270.3,271.05,271.4,271.77,344207,935.45,8329,182576,53.04
HIRECT, EQ, 08-Aug-2022,183.15,180.3,183.0,175.25,180.3,181.8,180.6,8087,14.6,454,3975,49.15
HISARMETAL, EQ, 08-Aug-2022,119.15,116.5,126.7,116.5,120.15,122.0,122.61,11006,13.49,307,5273,47.91
HITECH, EQ, 08-Aug-2022,532.7,543.35,543.35,526.7,532.1,535.75,538.23,14893,80.16,989,8153,54.74
HITECHCORP, EQ, 08-Aug-2022,265.55,260.0,260.0,251.7,253.85,254.75,254.33,9501,24.16,660,6420,67.57
HITECHGEAR, EQ, 08-Aug-2022,199.95,198.5,210.6,193.0,200.05,201.05,202.09,17682,35.73,833,8539,48.29
HLEGLAS, EQ, 08-Aug-2022,3697.8,3714.0,3865.0,3610.0,3790.0,3791.95,3768.38,143246,5398.06,21348,28117,19.63
HLVLTD, EQ, 08-Aug-2022,9.3,9.45,10.0,9.3,9.65,9.6,9.65,284891,27.49,561,188537,66.18
HMT, BZ, 08-Aug-2022,23.8,23.8,24.0,23.5,23.95,23.85,23.88,3192,0.76,52, -, -
HMVL, EQ, 08-Aug-2022,54.25,54.95,59.05,53.65,58.05,58.05,56.9,162068,92.22,1122,109120,67.33
HNDFDS, EQ, 08-Aug-2022,419.4,420.0,426.5,416.35,421.0,418.95,421.52,37506,158.09,2612,21230,56.6
HNGSNGBEES, EQ, 08-Aug-2022,296.56,295.22,296.0,293.16,293.5,294.25,294.18,1027,3.02,168,791,77.02
HOMEFIRST, EQ, 08-Aug-2022,836.15,838.15,839.95,799.65,810.0,806.35,815.33,67682,551.83,7982,36932,54.57
HONAUT, EQ, 08-Aug-2022,40463.45,40463.45,40998.95,40322.45,40500.0,40523.25,40686.06,1945,791.34,1336,442,22.72
HONDAPOWER, EQ, 08-Aug-2022,1604.35,1540.0,1540.0,1382.35,1475.0,1464.75,1447.91,111589,1615.71,11040,54550,48.88
HOTELRUGBY, BE, 08-Aug-2022,5.3,5.3,5.3,5.05,5.3,5.3,5.22,29610,1.55,9, -, -
HOVS, EQ, 08-Aug-2022,52.6,52.6,59.7,52.6,55.65,55.7,56.81,121914,69.26,1375,49965,40.98
HPAL, EQ, 08-Aug-2022,414.55,418.6,439.8,408.5,412.4,411.85,419.15,132822,556.73,9485,51530,38.8
HPIL, SM, 08-Aug-2022,99.0,103.95,103.95,103.0,103.6,103.6,103.6,15000,15.54,5,15000,100
HPL, EQ, 08-Aug-2022,62.5,63.3,64.2,62.8,64.1,63.75,63.43,105849,67.14,1474,64466,60.9
HSCL, EQ, 08-Aug-2022,93.65,94.15,96.2,91.15,91.85,92.15,93.1,9279753,8639.61,34482,2735971,29.48
HTMEDIA, EQ, 08-Aug-2022,20.6,20.5,20.95,19.7,20.05,20.0,20.13,757954,152.58,6647,439076,57.93
HUBTOWN, EQ, 08-Aug-2022,78.8,81.5,86.65,76.2,86.65,86.65,83.53,1016400,848.96,7935,469748,46.22
HUDCO, EQ, 08-Aug-2022,37.3,37.4,37.85,37.25,37.55,37.45,37.53,1321606,496.0,3899,597928,45.24
HUDCO, N2, 08-Aug-2022,1180.0,1180.0,1180.0,1143.0,1149.0,1149.0,1159.08,351,4.07,10,300,85.47
HUDCO, N5, 08-Aug-2022,1150.0,1127.25,1154.0,1127.25,1131.5,1131.5,1138.95,125,1.42,4,50,40
HUDCO, N6, 08-Aug-2022,1032.15,1088.79,1088.79,1088.79,1088.79,1088.79,1088.79,2,0.02,1,2,100
HUDCO, N7, 08-Aug-2022,1129.0,1096.05,1101.0,1096.0,1101.0,1101.0,1098.33,56,0.62,6,30,53.57
HUDCO, N8, 08-Aug-2022,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1,0.01,1,1,100
HUDCO, N9, 08-Aug-2022,1197.7,1197.0,1197.0,1195.0,1195.0,1195.0,1195.33,9,0.11,4,6,66.67
HUDCO, ND, 08-Aug-2022,1245.08,1250.0,1250.0,1247.0,1247.9,1248.24,1248.26,426,5.32,16,416,97.65
HUDCO, NE, 08-Aug-2022,1393.0,1365.1,1380.0,1365.1,1380.0,1380.0,1379.24,21,0.29,3,20,95.24
HUHTAMAKI, EQ, 08-Aug-2022,192.7,192.0,196.4,189.15,190.35,190.4,191.14,111428,212.98,2310,86515,77.64
IBMFNIFTY, EQ, 08-Aug-2022,181.22,182.5,184.4,176.5,180.85,181.6,181.18,819,1.48,118,576,70.33
IBREALEST, EQ, 08-Aug-2022,71.85,71.6,73.0,71.3,71.5,71.55,72.06,3512117,2530.94,11812,1148377,32.7
IBUCCREDIT, N7, 08-Aug-2022,975.0,975.01,975.01,975.0,975.0,975.0,975.0,36,0.35,3,36,100
IBUCCREDIT, N9, 08-Aug-2022,1025.8,1027.8,1027.8,1027.8,1027.8,1027.8,1027.8,20,0.21,1,20,100
IBULHSGFIN, EQ, 08-Aug-2022,123.7,124.05,125.75,122.5,124.75,124.85,124.44,8785348,10932.24,35825,1487694,16.93
IBULHSGFIN, N8, 08-Aug-2022,913.1,969.0,970.0,969.0,970.0,970.0,969.91,107,1.04,4,107,100
IBULHSGFIN, NA, 08-Aug-2022,950.0,950.0,955.0,950.0,955.0,955.0,950.58,260,2.47,3,260,100
IBULHSGFIN, NE, 08-Aug-2022,941.0,950.0,950.0,950.0,950.0,950.0,950.0,9,0.09,1,9,100
IBULHSGFIN, NL, 08-Aug-2022,985.5,986.0,986.0,986.0,986.0,986.0,986.0,21,0.21,2,21,100
IBULHSGFIN, NQ, 08-Aug-2022,958.0,961.9,961.9,960.0,960.0,960.0,960.95,4,0.04,2,2,50
IBULHSGFIN, YK, 08-Aug-2022,901.0,920.0,920.0,920.0,920.0,920.0,920.0,100,0.92,1,100,100
IBULHSGFIN, YP, 08-Aug-2022,980.0,910.0,910.0,910.0,910.0,910.0,910.0,100,0.91,1,100,100
ICDSLTD, BE, 08-Aug-2022,37.25,36.95,39.1,35.55,37.25,37.25,36.73,2418,0.89,68, -, -
ICEMAKE, EQ, 08-Aug-2022,150.3,150.9,165.3,149.65,165.3,165.3,162.27,110813,179.82,1085,74021,66.8
ICICI500, EQ, 08-Aug-2022,24.84,24.84,25.1,24.8,25.07,24.98,24.99,75568,18.89,756,40814,54.01
ICICI5GSEC, EQ, 08-Aug-2022,50.01,49.85,50.94,49.85,49.92,49.92,50.03,249,0.12,10,248,99.6
ICICIALPLV, EQ, 08-Aug-2022,168.74,168.74,170.0,168.43,169.73,169.39,169.38,35162,59.56,855,32323,91.93
ICICIAUTO, EQ, 08-Aug-2022,129.5,129.8,130.91,129.8,130.75,130.42,130.38,12760,16.64,147,8968,70.28
ICICIB22, EQ, 08-Aug-2022,50.76,49.45,51.24,49.45,51.19,51.18,51.02,145218,74.1,1676,128925,88.78
ICICIBANK, EQ, 08-Aug-2022,838.2,836.6,842.3,831.15,837.2,836.95,836.46,12142951,101571.39,141151,7607407,62.65
ICICIBANKN, EQ, 08-Aug-2022,379.09,382.0,383.31,377.53,382.61,383.02,382.15,7148,27.32,217,4048,56.63
ICICIBANKP, EQ, 08-Aug-2022,190.3,192.88,193.5,190.91,192.75,192.88,192.74,14792,28.51,246,9393,63.5
ICICICONSU, EQ, 08-Aug-2022,77.36,77.42,77.83,77.35,77.63,77.59,77.57,1248,0.97,23,968,77.56
ICICIFMCG, EQ, 08-Aug-2022,438.33,434.03,441.96,434.03,438.0,438.33,437.46,2478,10.84,165,1231,49.68
ICICIGI, EQ, 08-Aug-2022,1199.85,1205.8,1218.0,1184.1,1212.0,1214.1,1199.88,589736,7076.11,45390,387809,65.76
ICICIGOLD, EQ, 08-Aug-2022,45.65,45.79,45.91,45.41,45.71,45.87,45.86,1632555,748.74,8623,1538568,94.24
ICICILIQ, EQ, 08-Aug-2022,1000.03,1003.48,1003.48,999.93,999.99,999.99,1000.01,220429,2204.32,764,194296,88.14
ICICILOVOL, EQ, 08-Aug-2022,140.72,141.75,141.75,138.75,141.4,141.32,141.25,84841,119.84,1873,77428,91.26
ICICIM150, EQ, 08-Aug-2022,116.21,116.4,117.33,115.22,116.95,116.48,116.25,41166,47.86,1245,29524,71.72
ICICIMCAP, EQ, 08-Aug-2022,102.72,103.6,103.95,101.2,103.15,102.82,103.01,20969,21.6,300,11427,54.49
ICICINF100, EQ, 08-Aug-2022,192.94,192.95,194.94,191.0,194.37,194.25,193.92,9962,19.32,1102,7899,79.29
ICICINIFTY, EQ, 08-Aug-2022,188.33,188.66,190.0,187.5,189.99,189.85,189.38,200398,379.51,12064,142611,71.16
ICICINV20, EQ, 08-Aug-2022,96.16,100.0,100.0,91.0,96.47,96.52,96.37,25516,24.59,1886,16002,62.71
ICICINXT50, EQ, 08-Aug-2022,42.92,43.5,43.5,39.4,43.1,43.08,43.02,54231,23.33,1874,37303,68.79
ICICIPHARM, EQ, 08-Aug-2022,81.67,81.67,82.24,81.5,81.69,81.89,82.01,44769,36.71,129,42418,94.75
ICICIPRULI, EQ, 08-Aug-2022,582.1,582.05,584.65,566.15,567.5,569.85,574.65,1347055,7740.81,40200,594544,44.14
ICICISENSX, EQ, 08-Aug-2022,638.9,637.0,647.0,637.0,643.99,644.71,643.85,3230,20.8,193,1375,42.57
ICICISILVE, EQ, 08-Aug-2022,59.19,59.1,59.88,58.71,59.65,59.67,59.65,1341651,800.33,857,1317110,98.17
ICICITECH, EQ, 08-Aug-2022,309.65,304.02,312.89,304.02,309.9,309.55,308.91,39505,122.03,628,24534,62.1
ICIL, EQ, 08-Aug-2022,144.6,145.1,147.6,143.1,145.9,145.4,145.61,328474,478.28,5403,111386,33.91
ICRA, EQ, 08-Aug-2022,3836.1,3836.1,3881.05,3825.05,3873.0,3850.15,3850.11,11069,426.17,287,10825,97.8
IDBI, EQ, 08-Aug-2022,40.75,40.75,41.9,40.2,40.9,40.9,41.09,9270982,3809.43,16689,2426336,26.17
IDBIGOLD, EQ, 08-Aug-2022,4776.45,4702.5,4799.95,4672.0,4783.75,4774.35,4730.0,412,19.49,115,209,50.73
IDEA, EQ, 08-Aug-2022,8.75,8.75,8.8,8.6,8.7,8.65,8.69,52044923,4522.98,124125,26597844,51.11
IDFC, EQ, 08-Aug-2022,60.45,60.3,61.75,60.15,61.25,61.2,61.18,5930703,3628.17,14301,2291369,38.64
IDFCFIRSTB, EQ, 08-Aug-2022,43.4,43.4,45.1,43.3,44.75,44.65,44.51,60159041,26774.79,75329,27419044,45.58
IDFNIFTYET, EQ, 08-Aug-2022,185.17,193.89,209.5,184.3,185.93,186.04,206.0,5674,11.69,32,5386,94.92
IEX, EQ, 08-Aug-2022,165.5,166.0,166.5,165.0,166.25,165.9,166.01,3696675,6136.86,39210,1558213,42.15
IFBAGRO, EQ, 08-Aug-2022,580.8,589.45,592.05,580.95,581.0,584.3,587.56,5652,33.21,643,2434,43.06
IFBIND, EQ, 08-Aug-2022,1016.4,1025.05,1030.0,1003.25,1019.0,1024.05,1017.21,12930,131.53,2198,7055,54.56
IFCI, EQ, 08-Aug-2022,10.4,10.45,10.5,10.25,10.35,10.35,10.35,3081811,318.86,4014,1440579,46.74
IFCI, NL, 08-Aug-2022,1060.0,1060.0,1060.0,1060.0,1060.0,1060.0,1060.0,20,0.21,2,20,100
IFGLEXPOR, EQ, 08-Aug-2022,281.1,283.55,285.0,269.0,270.0,270.1,274.54,36520,100.26,1418,23037,63.08
IGARASHI, EQ, 08-Aug-2022,347.95,349.7,357.9,348.8,349.5,350.65,352.03,21456,75.53,1206,12225,56.98
IGL, EQ, 08-Aug-2022,353.15,353.15,360.5,353.15,358.8,358.75,358.5,2544769,9122.93,38899,1068490,41.99
IGPL, EQ, 08-Aug-2022,628.5,631.4,636.7,625.05,627.65,629.9,630.89,33710,212.67,2154,24447,72.52
IIFCL, N2, 08-Aug-2022,1081.1,1082.1,1085.0,1082.1,1085.0,1085.0,1083.45,250,2.71,4,225,90
IIFCL, N4, 08-Aug-2022,1330.0,1330.1,1333.0,1327.95,1327.95,1328.68,1329.7,115,1.53,11,105,91.3
IIFL, EQ, 08-Aug-2022,332.0,329.0,337.0,326.3,336.4,335.5,332.48,560344,1863.03,17604,351113,62.66
IIFL, N4, 08-Aug-2022,1015.08,1016.0,1021.5,1008.08,1021.5,1021.5,1015.28,643,6.53,18,643,100
IIFL, N5, 08-Aug-2022,1050.0,1050.0,1050.0,1040.0,1049.0,1049.0,1048.97,388,4.07,14,388,100
IIFL, N6, 08-Aug-2022,1030.0,1020.0,1020.0,1020.0,1020.0,1020.0,1020.0,138,1.41,5,138,100
IIFL, N7, 08-Aug-2022,1035.0,1093.0,1093.0,1021.0,1021.0,1021.0,1086.51,1026,11.15,13,1006,98.05
IIFL, N9, 08-Aug-2022,1009.0,1009.0,1010.0,1009.0,1010.0,1010.0,1009.84,184,1.86,3,184,100
IIFL, NA, 08-Aug-2022,1316.0,1319.0,1319.0,1319.0,1319.0,1319.0,1319.0,50,0.66,1,50,100
IIFL, NE, 08-Aug-2022,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,51,0.51,5,51,100
IIFL, NF, 08-Aug-2022,992.65,998.45,999.0,992.0,995.0,995.0,993.34,676,6.71,18,675,99.85
IIFL, NG, 08-Aug-2022,991.0,960.0,995.0,956.0,995.0,995.0,975.92,49,0.48,4,34,69.39
IIFL, NH, 08-Aug-2022,1034.0,1031.2,1031.2,1031.2,1031.2,1031.2,1031.2,1,0.01,1,1,100
IIFL, NI, 08-Aug-2022,1019.2,1021.55,1021.55,1021.55,1021.55,1021.55,1021.55,10,0.1,1,10,100
IIFL, NL, 08-Aug-2022,951.32,959.0,960.1,950.25,960.0,960.0,958.18,1246,11.94,23,1136,91.17
IIFLSEC, EQ, 08-Aug-2022,68.45,69.5,69.5,67.55,68.05,68.05,68.46,186717,127.83,3586,80492,43.11
IIFLWAM, EQ, 08-Aug-2022,1657.1,1657.1,1659.0,1636.25,1643.15,1642.15,1648.82,32654,538.41,3254,26055,79.79
IIHFL, N4, 08-Aug-2022,980.0,980.0,980.0,979.2,979.2,979.2,979.74,155,1.52,3,155,100
IIHFL, N5, 08-Aug-2022,986.18,987.0,989.9,987.0,988.7,988.7,988.28,2658,26.27,49,2337,87.92
IIHFL, N9, 08-Aug-2022,930.0,931.0,937.1,931.0,937.1,937.1,936.75,108,1.01,5,108,100
IIHFL, NA, 08-Aug-2022,973.0,969.0,969.0,969.0,969.0,969.0,969.0,90,0.87,1,90,100
IIHFL, NC, 08-Aug-2022,918.0,917.0,959.0,917.0,957.5,957.5,957.94,751,7.19,7,751,100
IITL, EQ, 08-Aug-2022,74.65,79.75,79.8,68.3,76.4,75.0,72.64,1673,1.22,60,959,57.32
IL&FSENGG, BZ, 08-Aug-2022,11.1,11.1,11.65,10.85,10.85,11.05,11.44,29657,3.39,69, -, -
IL&FSTRANS, BZ, 08-Aug-2022,4.0,4.15,4.15,4.0,4.0,4.05,4.06,106321,4.32,93, -, -
IMAGICAA, EQ, 08-Aug-2022,23.0,23.9,23.9,22.5,22.9,22.8,23.19,764158,177.24,1957,521655,68.27
IMFA, EQ, 08-Aug-2022,278.6,278.6,287.0,277.3,284.75,285.7,283.06,48768,138.04,2473,20643,42.33
IMPAL, EQ, 08-Aug-2022,743.05,743.1,758.0,743.1,752.0,751.35,750.7,2073,15.56,273,1545,74.53
IMPEXFERRO, BE, 08-Aug-2022,6.05,6.3,6.35,6.05,6.35,6.35,6.3,307187,19.36,397, -, -
INCREDIBLE, EQ, 08-Aug-2022,24.5,25.4,25.4,23.8,24.25,24.25,24.45,23147,5.66,217,12637,54.59
INDBANK, EQ, 08-Aug-2022,24.7,24.4,26.0,23.75,24.5,24.75,25.21,1837362,463.18,5128,716667,39.01
INDHOTEL, EQ, 08-Aug-2022,269.8,271.25,272.7,266.85,271.2,270.85,269.81,6028420,16265.01,43094,3026924,50.21
INDIACEM, EQ, 08-Aug-2022,190.3,190.0,197.2,188.95,196.5,195.8,193.92,2534684,4915.17,17804,614776,24.25
INDIAGLYCO, EQ, 08-Aug-2022,839.65,839.0,842.0,815.5,819.0,818.45,826.03,78557,648.9,5010,41214,52.46
INDIAMART, EQ, 08-Aug-2022,4573.6,4549.95,4632.0,4473.0,4484.0,4489.7,4569.32,230516,10533.0,21031,46718,20.27
INDIANB, EQ, 08-Aug-2022,174.55,175.1,177.25,173.35,173.4,174.05,175.04,618143,1081.98,6997,202238,32.72
INDIANCARD, EQ, 08-Aug-2022,229.65,230.85,234.85,227.3,230.4,231.4,231.26,6167,14.26,238,4457,72.27
INDIANHUME, EQ, 08-Aug-2022,148.65,150.0,151.85,149.1,150.5,150.2,150.51,20096,30.25,626,11386,56.66
INDIGO, EQ, 08-Aug-2022,2080.9,2085.0,2085.0,2055.25,2062.2,2067.2,2068.59,511464,10580.11,26401,92468,18.08
INDIGOPNTS, EQ, 08-Aug-2022,1564.7,1500.25,1559.95,1500.25,1530.0,1528.45,1532.86,51537,789.99,7351,16478,31.97
INDIGRID, IV, 08-Aug-2022,141.77,142.3,143.3,140.72,143.19,142.21,142.04,268447,381.29,776,256662,95.61
INDIGRID, NB, 08-Aug-2022,1000.0,1015.0,1015.0,1015.0,1015.0,1015.0,1015.0,100,1.02,1,100,100
INDIGRID, ND, 08-Aug-2022,1010.0,1010.0,1015.0,1010.0,1015.0,1015.0,1014.83,29,0.29,3,28,96.55
INDIGRID, NJ, 08-Aug-2022,1041.99,1042.0,1042.0,1040.0,1040.0,1040.0,1041.23,130,1.35,3,130,100
INDIGRID, NL, 08-Aug-2022,1026.0,1027.0,1030.9,1027.0,1030.9,1030.9,1027.34,115,1.18,5,105,91.3
INDLMETER, BE, 08-Aug-2022,8.4,8.65,8.65,8.0,8.25,8.25,8.14,47860,3.9,208, -, -
INDNIPPON, EQ, 08-Aug-2022,426.95,434.0,434.0,418.9,424.0,424.35,425.28,12302,52.32,753,6782,55.13
INDOAMIN, EQ, 08-Aug-2022,95.05,95.1,102.85,93.05,96.5,97.45,97.77,36743,35.92,1097,22270,60.61
INDOBORAX, EQ, 08-Aug-2022,124.2,126.5,126.5,122.3,124.0,122.75,123.33,13934,17.18,353,7238,51.94
INDOCO, EQ, 08-Aug-2022,392.75,394.7,401.7,392.0,396.0,395.1,397.24,38663,153.58,3318,18070,46.74
INDORAMA, EQ, 08-Aug-2022,62.1,61.5,62.1,60.5,60.85,60.65,61.18,128961,78.9,1290,86071,66.74
INDOSTAR, EQ, 08-Aug-2022,137.55,126.0,132.35,123.8,129.0,126.9,126.73,414033,524.69,5383,156824,37.88
INDOTECH, EQ, 08-Aug-2022,208.05,205.05,211.0,203.0,205.0,205.55,205.94,8823,18.17,304,4778,54.15
INDOTHAI, EQ, 08-Aug-2022,170.55,175.35,175.35,170.55,173.8,173.8,172.99,1667,2.88,58,1060,63.59
INDOWIND, BE, 08-Aug-2022,14.75,14.85,15.2,14.5,14.95,14.9,14.87,99277,14.76,850, -, -
INDRAMEDCO, EQ, 08-Aug-2022,62.7,63.0,64.0,61.95,63.6,62.85,62.87,140168,88.13,1941,62141,44.33
INDSWFTLAB, EQ, 08-Aug-2022,61.05,61.3,61.9,60.0,60.6,60.35,61.02,24522,14.96,485,12586,51.33
INDSWFTLTD, EQ, 08-Aug-2022,10.15,10.0,10.5,9.7,10.5,10.3,10.18,26220,2.67,160,12908,49.23
INDTERRAIN, EQ, 08-Aug-2022,51.9,52.5,52.8,50.4,50.85,51.0,51.35,86555,44.45,2486,47585,54.98
INDUSINDBK, EQ, 08-Aug-2022,1036.3,1036.3,1057.7,1033.7,1052.0,1050.2,1050.03,2057991,21609.47,55356,620354,30.14
INDUSTOWER, EQ, 08-Aug-2022,200.2,201.0,201.5,198.2,199.75,199.75,199.63,2352124,4695.56,27872,1078342,45.85
INEOSSTYRO, EQ, 08-Aug-2022,818.9,822.95,839.8,817.55,835.25,835.05,830.67,101833,845.9,5294,71034,69.76
INFIBEAM, EQ, 08-Aug-2022,15.75,15.8,15.9,15.1,15.25,15.2,15.49,3070491,475.71,6647,1594729,51.94
INFOBEAN, EQ, 08-Aug-2022,704.65,706.0,733.7,706.0,722.9,724.5,723.03,28296,204.59,3023,12928,45.69
INFRABEES, EQ, 08-Aug-2022,516.19,519.0,519.81,512.2,518.0,518.08,517.48,1776,9.19,143,1007,56.7
INFY, EQ, 08-Aug-2022,1616.65,1617.0,1622.0,1596.0,1617.05,1619.4,1609.77,3763409,60582.39,169613,2112134,56.12
INGERRAND, EQ, 08-Aug-2022,1675.5,1685.95,1694.0,1675.0,1686.0,1686.25,1682.81,8454,142.27,1645,5681,67.2
INNOVANA, SM, 08-Aug-2022,280.35,294.35,294.35,270.0,270.0,293.85,293.84,143000,420.19,7,143000,100
INNOVATIVE, ST, 08-Aug-2022,3.4,3.25,3.25,3.25,3.25,3.25,3.25,3000,0.1,1,3000,100
INOXLEISUR, EQ, 08-Aug-2022,586.85,589.0,591.15,582.6,589.35,588.85,587.15,356462,2092.97,16790,150842,42.32
INOXWIND, EQ, 08-Aug-2022,104.1,104.8,108.65,102.5,102.9,103.25,105.2,718485,755.82,6941,391198,54.45
INSECTICID, EQ, 08-Aug-2022,1018.85,1023.95,1023.95,1000.0,1000.0,1001.65,1007.81,31803,320.51,7939,7620,23.96
INSPIRISYS, BE, 08-Aug-2022,57.85,60.7,60.7,60.0,60.0,60.6,60.64,6310,3.83,33, -, -
INTELLECT, EQ, 08-Aug-2022,611.2,612.0,617.6,598.5,614.75,614.3,606.7,489918,2972.34,15912,181871,37.12
INTENTECH, EQ, 08-Aug-2022,70.8,68.55,71.8,68.35,68.95,68.9,69.59,44685,31.1,768,27009,60.44
INTLCONV, EQ, 08-Aug-2022,58.65,58.0,59.8,58.0,59.15,58.95,58.86,34144,20.1,788,19151,56.09
INVENTURE, EQ, 08-Aug-2022,2.9,2.95,2.95,2.8,2.85,2.85,2.88,1728627,49.72,1607,1146043,66.3
IOB, EQ, 08-Aug-2022,17.8,18.2,18.2,17.75,17.8,17.8,17.93,2668838,478.45,6759,1206392,45.2
IOC, EQ, 08-Aug-2022,73.1,73.1,73.75,72.4,73.35,73.35,73.2,16091607,11778.59,66650,7443459,46.26
IOLCP, EQ, 08-Aug-2022,362.15,363.75,364.25,354.5,356.8,355.6,358.3,121483,435.27,4695,51343,42.26
IONEXCHANG, EQ, 08-Aug-2022,1799.1,1800.0,1819.8,1741.25,1755.0,1752.35,1774.59,17834,316.48,2736,11102,62.25
IPCALAB, EQ, 08-Aug-2022,1012.45,1019.0,1019.0,1002.45,1009.55,1012.75,1009.34,89624,904.61,5987,31640,35.3
IPL, EQ, 08-Aug-2022,278.85,280.0,286.5,280.0,286.0,285.0,284.06,321157,912.28,6839,232712,72.46
IRB, EQ, 08-Aug-2022,250.75,265.0,270.0,254.1,264.5,267.25,262.35,8725070,22890.55,66205,2732856,31.32
IRBINVIT, IV, 08-Aug-2022,54.2,54.3,54.72,54.21,54.62,54.65,54.44,428814,233.44,2013,405528,94.57
IRCON, EQ, 08-Aug-2022,39.25,39.25,39.55,39.25,39.45,39.4,39.42,639588,252.11,3113,380644,59.51
IRCTC, EQ, 08-Aug-2022,642.35,643.0,661.0,642.4,660.9,658.5,654.23,3886443,25426.39,77777,1017980,26.19
IREDA, N2, 08-Aug-2022,1179.1,1179.1,1179.1,1179.1,1179.1,1179.1,1179.1,1,0.01,1,1,100
IREDA, N5, 08-Aug-2022,1225.1,1344.99,1344.99,1344.99,1344.99,1344.99,1344.99,20,0.27,1,20,100
IREDA, N7, 08-Aug-2022,1197.99,1185.0,1185.0,1175.5,1175.5,1177.14,1177.14,25,0.29,4,25,100
IRFC, EQ, 08-Aug-2022,21.25,21.25,21.45,21.2,21.4,21.35,21.33,2242450,478.41,6298,1226773,54.71
IRFC, N2, 08-Aug-2022,1169.85,1172.0,1172.0,1171.0,1172.0,1172.0,1171.7,1219,14.28,14,1219,100
IRFC, N6, 08-Aug-2022,1096.0,1121.1,1121.1,1121.1,1121.1,1121.1,1121.1,30,0.34,1,30,100
IRFC, N8, 08-Aug-2022,1210.0,1249.99,1312.0,1249.99,1312.0,1312.0,1281.0,2,0.03,2,2,100
IRFC, N9, 08-Aug-2022,1066.01,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,100,1.07,2,100,100
IRFC, NA, 08-Aug-2022,1206.99,1207.0,1293.75,1207.0,1212.0,1212.0,1209.0,255,3.08,8,252,98.82
IRFC, NB, 08-Aug-2022,1063.1,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,100,1.1,1,100,100
IRFC, ND, 08-Aug-2022,1555.0,1244.0,1244.0,1244.0,1244.0,1244.0,1244.0,3,0.04,2,3,100
IRFC, NE, 08-Aug-2022,1240.0,1245.0,1245.0,1245.0,1245.0,1245.0,1245.0,6,0.07,3,6,100
IRFC, NI, 08-Aug-2022,1120.99,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,10,0.11,1,10,100
IRFC, NJ, 08-Aug-2022,1186.43,1190.0,1191.0,1182.1,1182.1,1187.31,1189.46,2404,28.59,14,2404,100
IRFC, NK, 08-Aug-2022,1259.0,1242.5,1242.5,1242.5,1242.5,1242.5,1242.5,51,0.63,2,51,100
IRFC, NN, 08-Aug-2022,1105.01,1101.21,1101.21,1101.21,1101.21,1101.21,1101.21,10,0.11,1,10,100
IRFC, NO, 08-Aug-2022,1200.0,1200.0,1200.0,1196.0,1196.0,1196.0,1198.98,225,2.7,8,190,84.44
IRIS, EQ, 08-Aug-2022,81.95,82.7,95.0,82.35,92.65,94.2,92.84,160876,149.36,2307,56090,34.87
IRISDOREME, EQ, 08-Aug-2022,186.55,187.95,188.0,185.0,185.5,185.6,186.69,9766,18.23,117,471,4.82
